ms_subclass,ms_zoning,lot_area,lot_shape,land_contour,lot_config,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_remod_add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,garage_type,garage_finish,garage_area,paved_drive,wood_deck_sf,mo_sold,sale_type,saleprice,pool,porch,age
60,RL,10457,2,Lvl,Inside,Mitchel,1Fam,2Story,5,7,1969,Gable,VinylSd,VinylSd,BrkFace,178.0,4,5,CBlock,3,3,4,4,496.0,0.0,5,4,784,848,1632,0,0,1,1,4,3,1,Attchd,2,898.0,2,0,4,WD ,173000,0,1,40
20,RL,8281,2,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1965,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,553.0,0.0,4,4,864,0,864,0,0,1,0,3,3,1,Detchd,1,360.0,2,0,12,WD ,62383,0,1,44
60,RL,14948,2,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2008,Hip,VinylSd,VinylSd,Stone,268.0,5,3,PConc,5,3,3,6,1330.0,122.0,5,4,1476,1237,2713,1,0,2,1,3,5,1,Attchd,3,858.0,2,126,11,New,446261,0,1,0
70,RL,7000,3,Lvl,Inside,SWISU,1Fam,2Story,7,8,1997,Gable,Wd Sdng,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,424.0,200.0,5,4,743,736,1479,1,0,1,0,3,4,2,Detchd,1,312.0,2,530,5,WD ,160000,0,1,80
120,RM,3940,3,Lvl,Inside,Blmngtn,TwnhsE,1Story,7,5,2004,Hip,VinylSd,VinylSd,BrkFace,24.0,4,3,PConc,4,3,1,6,1087.0,306.0,5,4,1576,0,1576,1,0,2,0,2,4,1,Attchd,2,668.0,2,143,5,WD ,219990,0,1,4
20,RL,9382,2,Lvl,CulDSac,CollgCr,1Fam,1Story,7,5,2000,Gable,VinylSd,VinylSd,BrkFace,125.0,4,3,PConc,4,3,1,1,0.0,1468.0,5,4,1479,0,1479,0,0,2,0,3,4,0,Attchd,2,577.0,2,120,7,WD ,191000,0,1,9
40,RL,6854,3,Bnk,Inside,BrkSide,1Fam,1Story,5,7,1994,Gable,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,1,2,317.0,212.0,3,3,916,144,1060,1,0,1,0,1,3,1,Detchd,1,308.0,2,0,8,WD ,136500,0,1,82
30,RL,11515,2,Lvl,CulDSac,Edwards,1Fam,1Story,4,5,1994,Gable,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,3,4,943,0,943,0,0,1,0,3,4,0,Detchd,1,308.0,0,0,8,WD ,80000,0,1,49
50,RL,13837,2,Lvl,Corner,NWAmes,1Fam,1.5Fin,7,5,1988,Gable,HdBoard,HdBoard,BrkFace,178.0,4,4,PConc,4,4,1,6,1002.0,0.0,4,4,1377,806,2183,0,0,2,1,4,4,0,Attchd,1,786.0,2,0,2,WD ,229000,0,0,18
60,RL,9938,3,Lvl,Inside,SawyerW,1Fam,2Story,7,5,1994,Gable,MetalSd,MetalSd,BrkFace,246.0,4,3,PConc,4,3,1,6,750.0,300.0,5,4,1062,887,1949,1,0,2,1,3,4,1,Attchd,3,574.0,2,156,6,WD ,236000,0,1,17
20,RL,12633,2,HLS,Inside,Timber,1Fam,1Story,10,5,2007,Hip,MetalSd,MetalSd,BrkFace,242.0,5,3,PConc,5,3,4,1,0.0,1824.0,5,4,1824,0,1824,0,0,2,0,3,5,1,Attchd,3,932.0,2,160,9,New,392000,0,1,1
70,RM,6876,3,Lvl,Inside,IDOTRR,1Fam,2Story,6,5,1950,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,3,2,1,4,522.0,198.0,2,4,1146,784,1930,1,0,2,0,4,3,0,Attchd,1,316.0,2,0,8,WD ,149000,0,1,82
160,FV,3951,2,Lvl,Inside,Somerst,TwnhsE,2Story,10,5,1999,Gable,BrkFace,MetalSd,None,0.0,5,3,PConc,4,3,2,4,128.0,0.0,5,4,1469,924,2393,1,0,2,1,2,5,1,Attchd,3,846.0,2,0,2,WD ,345000,0,1,10
70,RM,9856,3,Lvl,Corner,OldTown,1Fam,2Story,5,8,2005,Hip,CemntBd,CmentBd,None,0.0,4,4,PConc,2,3,1,1,0.0,716.0,5,3,1007,1007,2014,0,0,2,0,5,3,0,Detchd,1,624.0,2,0,6,WD ,169000,0,1,106
20,RL,17808,3,Lvl,Inside,Edwards,1Fam,1Story,4,5,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,484.0,3,4,1242,0,1242,0,0,1,0,2,3,0,Attchd,1,336.0,0,0,7,WD ,109900,0,0,61
60,RL,9627,3,Lvl,Inside,Mitchel,1Fam,2Story,7,5,1994,Gable,HdBoard,HdBoard,BrkFace,94.0,3,3,PConc,4,3,3,2,758.0,238.0,5,4,996,1004,2000,0,0,2,1,3,3,1,Attchd,3,650.0,2,190,11,WD ,188000,0,1,13
50,RM,6000,3,Lvl,Inside,BrkSide,1Fam,1.5Fin,6,6,1950,Gable,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0.0,780.0,5,2,825,587,1412,0,0,1,0,4,3,1,Detchd,1,280.0,2,45,5,WD ,132500,0,0,70
20,RL,9757,3,Low,Inside,CollgCr,1Fam,1Story,5,7,1994,Gable,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,5,755.0,235.0,5,4,990,0,990,1,0,1,0,3,3,0,Attchd,2,440.0,2,66,10,WD ,143000,0,1,15
20,RL,9280,3,Lvl,Inside,Edwards,1Fam,1Story,5,6,1951,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,5,557.0,785.0,5,4,1342,0,1342,1,0,1,0,4,3,0,Detchd,1,256.0,2,0,4,WD ,125000,0,0,56
20,RL,14780,2,HLS,Corner,NridgHt,1Fam,1Story,9,5,2005,Hip,VinylSd,VinylSd,BrkFace,568.0,5,3,PConc,5,3,4,6,1505.0,363.0,5,4,1868,0,1868,1,0,2,0,2,5,1,Attchd,3,1085.0,2,354,6,WD ,415000,0,1,1
70,RM,7740,3,Lvl,Inside,OldTown,1Fam,2Story,4,7,1950,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,1,1,0.0,622.0,4,4,741,622,1363,0,0,1,0,3,3,0,Detchd,1,528.0,2,0,6,WD ,125500,0,1,100
20,RL,9600,3,Lvl,Inside,NAmes,1Fam,1Story,6,6,1988,Hip,Wd Sdng,Wd Sdng,BrkCmn,183.0,3,3,CBlock,3,3,1,3,620.0,0.0,4,4,1632,0,1632,1,0,2,0,3,3,1,Attchd,2,338.0,2,289,4,WD ,139000,0,0,51
60,RL,13478,2,Lvl,Corner,NridgHt,1Fam,2Story,10,5,2008,Gable,CemntBd,CmentBd,Stone,420.0,5,3,PConc,5,3,4,6,1338.0,384.0,5,4,1728,568,2296,1,0,2,1,3,5,1,BuiltIn,2,842.0,2,382,6,ConLI,451950,0,1,1
90,RL,10926,3,Lvl,Inside,Edwards,Duplex,1Story,5,5,1959,Hip,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,3,3,1,1,0.0,1678.0,3,4,1678,0,1678,0,0,2,0,6,3,0,NA,0,0.0,2,0,8,WD ,119900,0,0,50
20,RL,6853,2,Lvl,Inside,Timber,1Fam,1Story,8,5,2002,Gable,VinylSd,VinylSd,BrkFace,136.0,4,3,PConc,5,3,1,6,1005.0,262.0,5,4,1296,0,1296,1,0,2,0,2,4,0,Attchd,3,471.0,2,192,6,WD ,220000,0,1,8
20,RL,10667,3,Lvl,Inside,NAmes,1Fam,1Story,6,6,1971,Gable,MetalSd,MetalSd,BrkFace,302.0,3,3,CBlock,3,3,1,4,838.0,749.0,3,4,1587,0,1587,0,0,2,0,3,3,1,Attchd,1,525.0,2,0,3,WD ,167300,0,1,36
50,RL,8212,3,Lvl,Inside,Edwards,1Fam,1.5Fin,5,6,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,626.0,94.0,5,4,854,444,1298,0,0,1,0,3,3,2,Detchd,1,256.0,2,84,9,WD ,122000,0,0,68
90,RM,9100,3,Lvl,Inside,Sawyer,Duplex,1Story,5,5,1963,Gable,HdBoard,HdBoard,BrkFace,336.0,3,3,CBlock,3,3,1,3,1332.0,396.0,3,4,1728,0,1728,1,0,2,0,6,3,0,Detchd,1,504.0,2,0,11,ConLI,125000,0,0,43
20,RM,6000,3,Lvl,Inside,OldTown,1Fam,1Story,5,6,1957,Hip,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,308.0,620.0,4,3,928,0,928,0,0,1,0,3,3,0,Attchd,3,288.0,2,0,6,WD ,112500,0,0,51
60,RL,9316,3,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,1,0.0,879.0,5,4,879,916,1795,0,0,2,1,3,4,0,Attchd,2,578.0,2,164,10,WD ,191000,0,1,2
20,RL,9464,3,Lvl,Corner,NAmes,1Fam,1Story,6,7,1958,Hip,MetalSd,MetalSd,BrkFace,135.0,3,4,CBlock,3,3,1,4,570.0,510.0,4,4,1080,0,1080,0,0,1,0,3,3,0,Attchd,1,288.0,2,0,6,WD ,136000,0,1,50
60,RL,10400,3,Lvl,Corner,CollgCr,1Fam,2Story,7,5,1998,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,1,0.0,866.0,5,4,866,913,1779,0,0,2,1,3,4,0,Attchd,2,546.0,2,198,3,WD ,197900,0,1,11
50,RM,5310,3,Lvl,Corner,OldTown,1Fam,1.5Fin,6,8,2003,Hip,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,2,1,1,0.0,485.0,4,4,1001,634,1635,0,0,1,0,2,4,0,Attchd,1,255.0,2,394,6,WD ,117000,0,0,96
20,RL,7406,3,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,Stone,84.0,4,3,PConc,4,3,3,6,684.0,515.0,5,4,1220,0,1220,1,0,2,0,2,4,0,Attchd,2,632.0,2,105,7,New,194000,0,1,0
120,FV,4538,2,Lvl,Inside,Somerst,TwnhsE,1Story,9,5,2001,Gable,VinylSd,VinylSd,BrkFace,179.0,4,3,PConc,5,3,3,6,1004.0,306.0,5,4,1310,0,1310,1,0,1,1,1,4,1,Attchd,2,545.0,2,277,7,WD ,285000,0,1,7
190,RL,10106,3,Lvl,Inside,Edwards,2fmCon,1.5Fin,5,7,1999,Gable,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,5,351.0,112.0,4,4,808,547,1355,1,0,2,0,4,3,0,NA,0,0.0,2,140,9,WD ,127500,0,0,68
60,RL,13346,2,Lvl,CulDSac,NoRidge,1Fam,2Story,7,5,2000,Gable,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,728.0,367.0,5,4,1166,1129,2295,1,0,2,1,4,4,1,Attchd,2,590.0,2,0,7,WD ,268000,0,1,14
70,RM,9639,3,Lvl,Inside,OldTown,1Fam,2Story,4,8,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1075.0,5,4,1156,642,1798,0,0,2,1,4,3,0,Detchd,1,342.0,0,0,5,WD ,137000,0,1,107
20,RL,15387,2,Lvl,CulDSac,NWAmes,1Fam,1Story,7,7,1967,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,603.0,723.0,5,4,1620,0,1620,0,0,2,0,4,4,1,Attchd,1,578.0,2,0,8,WD ,215000,0,1,41
20,RL,10050,3,Lvl,Inside,NAmes,1Fam,1Story,5,5,1955,Hip,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,288.0,928.0,3,4,1216,0,1216,1,0,1,0,3,3,0,Attchd,2,336.0,2,0,8,WD ,129500,0,0,52
50,RM,6240,3,Lvl,Inside,BrkSide,1Fam,1.5Fin,5,4,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,4,3,1,1,0.0,896.0,4,3,896,448,1344,0,0,1,0,3,3,0,Detchd,1,240.0,2,200,4,WD ,115000,0,1,70
50,RL,7506,3,Lvl,Corner,OldTown,1Fam,1.5Fin,5,8,1950,Gable,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,1,0.0,747.0,3,4,747,412,1159,0,0,1,0,3,3,0,Detchd,1,288.0,0,84,5,WD ,114000,0,1,83
20,RH,8900,3,Lvl,Inside,SawyerW,1Fam,1Story,4,4,1966,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,1056.0,0.0,3,4,1056,0,1056,1,0,1,0,2,3,0,Detchd,1,384.0,2,0,11,WD ,107000,0,1,40
50,RL,8480,3,Lvl,Inside,NAmes,1Fam,1.5Fin,5,5,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,442.0,390.0,3,4,832,384,1216,0,0,1,0,2,3,0,Detchd,1,336.0,2,158,10,COD,118500,0,1,61
50,RM,6000,3,Lvl,Corner,BrkSide,1Fam,1.5Fin,6,7,1950,Gable,WdShing,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,862.0,3,4,950,208,1158,0,0,1,0,3,3,1,BuiltIn,2,208.0,2,0,7,WD ,120000,0,1,79
20,RL,8847,3,Lvl,Inside,Somerst,1Fam,1Story,8,5,2005,Gable,VinylSd,VinylSd,BrkFace,148.0,4,3,PConc,4,3,3,6,769.0,769.0,5,4,1538,0,1538,1,0,2,0,3,4,0,Attchd,2,484.0,2,146,12,WD ,260000,0,1,2
20,RL,8050,2,Lvl,Inside,NAmes,1Fam,1Story,5,5,1959,Hip,MetalSd,MetalSd,BrkFace,150.0,3,3,CBlock,3,3,1,4,856.0,125.0,3,4,1143,0,1143,1,0,1,0,3,3,0,Attchd,2,308.0,2,0,5,WD ,136000,0,0,51
20,RL,8294,3,Lvl,Inside,NAmes,1Fam,1Story,4,5,1971,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,858.0,3,4,872,0,872,0,0,1,0,3,3,0,Detchd,1,480.0,2,0,6,WD ,123000,0,0,36
50,RM,7920,2,Lvl,Inside,IDOTRR,1Fam,1.5Fin,6,7,1950,Gable,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0.0,319.0,3,3,1035,371,1406,0,0,1,0,3,2,0,NA,0,0.0,0,0,3,WD ,89500,0,1,88
20,RL,18494,2,Lvl,Corner,Gilbert,1Fam,1Story,6,5,2005,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1324.0,5,4,1324,0,1324,0,0,2,0,3,4,0,Attchd,3,430.0,2,36,1,WD ,199500,0,1,5
20,RL,7162,2,Lvl,Inside,Sawyer,1Fam,1Story,5,7,1966,Gable,HdBoard,HdBoard,BrkCmn,41.0,3,3,PConc,3,3,1,1,0.0,876.0,3,4,904,0,904,0,0,1,0,3,3,0,Attchd,1,408.0,2,0,12,WD ,109900,0,0,42
70,RL,10918,3,Lvl,Inside,Crawfor,1Fam,2Story,7,9,2004,Gambrel,MetalSd,MetalSd,None,0.0,4,3,BrkTil,4,3,1,1,0.0,1276.0,5,4,1276,804,2080,0,0,1,1,3,4,2,Detchd,1,282.0,2,0,6,WD ,234000,0,1,83
120,RM,4435,3,Lvl,Inside,CollgCr,TwnhsE,1Story,6,5,2004,Gable,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4,3,2,6,662.0,186.0,5,4,848,0,848,1,0,1,0,1,4,1,Attchd,2,420.0,2,140,5,WD ,155900,0,0,2
50,RL,11250,3,Lvl,Inside,ClearCr,1Fam,1.5Fin,4,5,1989,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,1,0.0,1104.0,5,3,1104,684,1788,1,0,1,0,5,3,2,Attchd,1,304.0,2,120,11,WD ,161500,0,0,52
20,RL,14375,2,Lvl,CulDSac,Timber,1Fam,SLvl,6,6,1958,Gable,HdBoard,HdBoard,BrkFace,541.0,3,3,CBlock,3,3,1,6,111.0,354.0,4,3,1344,0,1344,0,1,1,0,3,4,1,Basment,2,525.0,2,0,1,COD,137500,0,1,51
190,RM,9045,3,Lvl,Inside,OldTown,2fmCon,2Story,5,3,1950,Gable,MetalSd,MetalSd,None,0.0,3,2,BrkTil,3,3,2,1,0.0,840.0,2,2,1128,1128,2256,0,0,2,0,4,2,0,NA,0,0.0,0,0,6,WD ,76500,0,1,100
60,RL,10029,2,Lvl,Corner,ClearCr,1Fam,2Story,6,5,1989,Gable,Plywood,Plywood,BrkFace,268.0,4,3,PConc,4,3,1,6,831.0,320.0,3,4,1164,896,2060,0,1,2,1,4,3,1,Attchd,1,521.0,2,0,9,WD ,211000,0,1,19
120,RH,4060,3,Lvl,Inside,NAmes,TwnhsE,1Story,6,5,1999,Gable,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,266.0,1139.0,5,4,1337,0,1337,1,0,2,0,2,4,0,Attchd,3,511.0,2,144,8,COD,181000,0,1,10
80,RL,9020,3,Lvl,Inside,NAmes,1Fam,SLvl,6,7,1966,Gable,HdBoard,HdBoard,BrkFace,183.0,3,3,CBlock,3,3,4,3,312.0,276.0,3,4,1165,0,1165,1,0,1,1,3,3,0,Attchd,2,490.0,2,0,5,WD ,174900,0,1,42
80,RL,11777,2,Lvl,Inside,Sawyer,1Fam,SLvl,5,6,1966,Gable,VinylSd,VinylSd,BrkFace,97.0,3,3,CBlock,3,3,3,2,328.0,285.0,5,4,1320,0,1320,1,0,1,0,3,3,2,Attchd,2,564.0,2,160,5,WD ,164500,0,1,40
20,RL,10171,2,Lvl,Inside,NridgHt,1Fam,1Story,7,5,2004,Gable,VinylSd,VinylSd,BrkFace,168.0,4,3,PConc,4,3,1,6,2.0,1515.0,5,4,1535,0,1535,0,0,2,0,3,4,0,Attchd,2,532.0,2,0,3,WD ,214000,0,0,6
60,RL,10400,3,Lvl,Inside,NWAmes,1Fam,2Story,7,6,1988,Gable,HdBoard,HdBoard,BrkFace,280.0,3,3,CBlock,4,3,2,1,0.0,738.0,3,4,1277,767,2044,0,0,2,1,3,3,1,Attchd,1,489.0,2,28,3,WD ,185000,0,1,28
50,RM,6240,3,Lvl,Inside,BrkSide,1Fam,1.5Fin,4,7,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,4,80.0,624.0,5,4,624,512,1136,0,1,1,0,2,3,0,Detchd,1,336.0,2,0,8,WD ,123000,0,1,79
85,RL,12150,2,Bnk,CulDSac,Mitchel,1Fam,SFoyer,6,6,1979,Gable,HdBoard,Wd Shng,None,0.0,3,3,CBlock,4,3,3,6,1001.0,0.0,3,4,1299,0,1299,1,0,2,0,2,4,1,BuiltIn,2,486.0,2,84,1,WD ,183500,0,1,28
160,FV,2645,3,Lvl,Inside,Somerst,Twnhs,2Story,8,5,2000,Gable,MetalSd,MetalSd,BrkFace,456.0,4,3,PConc,4,3,1,1,0.0,776.0,5,4,764,677,1441,0,0,2,1,2,4,0,Detchd,1,492.0,2,206,11,WD ,174000,0,0,8
20,RL,22692,2,Lvl,Inside,Edwards,1Fam,1Story,5,5,1953,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,587.0,486.0,3,4,1630,0,1630,0,0,2,0,3,3,1,Detchd,1,649.0,1,0,3,COD,130000,0,1,54
70,RM,9600,3,Lvl,Inside,OldTown,1Fam,2Story,7,7,1990,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,4,1,2,16.0,712.0,5,4,832,809,1641,0,1,1,1,3,5,1,Detchd,1,546.0,2,0,8,WD ,178000,0,1,81
60,RL,13830,2,Lvl,Inside,Gilbert,1Fam,2Story,5,5,1998,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,791.0,137.0,4,4,928,701,1629,0,0,2,1,3,3,1,Attchd,3,482.0,2,212,3,WD ,189900,0,1,13
120,RM,4435,3,Lvl,Inside,CollgCr,TwnhsE,1Story,6,5,2004,Gable,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685.0,163.0,5,4,848,0,848,1,0,1,0,1,4,0,Attchd,3,420.0,2,140,6,WD ,144000,0,0,6
30,RM,5890,3,Lvl,Corner,IDOTRR,1Fam,1Story,6,8,2007,Gable,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,3,5,538.0,278.0,5,4,816,0,816,0,0,1,0,2,3,0,Detchd,1,432.0,2,0,6,WD ,120500,0,1,78
20,RL,10859,3,Lvl,Corner,CollgCr,1Fam,1Story,5,5,1995,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1097.0,5,4,1097,0,1097,0,0,1,1,3,3,0,Attchd,1,672.0,2,392,6,WD ,145000,0,1,15
120,RL,5330,3,Lvl,Inside,StoneBr,TwnhsE,1Story,8,5,2000,Gable,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,6,1196.0,298.0,5,4,1652,0,1652,1,0,2,0,2,5,0,Attchd,2,499.0,2,96,8,WD ,251000,0,1,7
90,RL,10778,3,Lvl,Inside,Sawyer,Duplex,1Story,4,5,1968,Hip,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,1,0.0,1768.0,3,4,1768,0,1768,0,0,2,0,4,3,0,NA,0,0.0,2,0,4,WD ,136500,0,0,42
90,RL,6845,3,Lvl,Inside,Edwards,Duplex,1Story,4,5,1955,Gable,WdShing,Wd Shng,BrkCmn,58.0,3,3,Slab,0,0,0,0,0.0,0.0,3,2,1152,0,1152,0,0,2,0,2,3,0,NA,0,0.0,0,0,7,WD ,82500,0,0,53
30,I (all),21780,3,Lvl,Inside,IDOTRR,1Fam,1Story,2,4,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,0,0,0,0,0.0,0.0,3,3,810,0,810,0,0,1,0,1,3,0,Detchd,1,280.0,0,119,3,ConLD,57625,0,1,99
120,RL,10307,2,Lvl,Inside,NridgHt,TwnhsE,1Story,7,5,2008,Gable,VinylSd,VinylSd,Stone,176.0,4,3,PConc,4,3,1,6,876.0,474.0,5,4,1358,0,1358,1,0,2,0,2,4,1,Attchd,2,484.0,2,192,5,WD ,212500,0,1,2
120,RM,4500,3,Lvl,FR2,Mitchel,Twnhs,1Story,6,5,1998,Hip,VinylSd,VinylSd,BrkFace,116.0,3,3,PConc,5,3,1,6,897.0,319.0,5,4,1216,0,1216,1,0,2,0,2,3,0,Attchd,1,402.0,2,0,5,WD ,164000,0,1,8
50,RM,9060,3,Lvl,Inside,IDOTRR,1Fam,1.5Fin,6,5,1957,Gable,MetalSd,MetalSd,BrkFace,327.0,3,3,CBlock,3,3,1,1,0.0,967.0,4,4,967,671,1638,0,0,2,0,4,4,0,Detchd,1,384.0,2,0,4,WD ,139000,0,1,49
160,FV,2160,3,Lvl,Inside,Somerst,Twnhs,2Story,7,5,2000,Gable,MetalSd,MetalSd,BrkFace,212.0,4,3,PConc,4,3,1,4,510.0,90.0,5,4,624,628,1252,1,0,2,1,2,4,0,Detchd,1,462.0,2,0,3,WD ,160000,0,1,9
85,RL,7669,3,Lvl,Inside,Mitchel,1Fam,SFoyer,5,6,1993,Gable,HdBoard,Wd Shng,None,0.0,3,3,PConc,4,3,3,6,718.0,0.0,3,4,883,0,883,1,0,1,0,2,3,1,Detchd,1,698.0,2,100,6,WD ,149000,0,1,17
20,RL,9858,3,Lvl,Inside,Mitchel,1Fam,1Story,5,6,1968,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,510.0,354.0,3,4,874,0,874,1,0,1,0,3,3,0,Attchd,2,288.0,2,33,11,WD ,130000,0,0,41
70,RM,10300,2,Bnk,Inside,OldTown,1Fam,2Story,7,6,1950,Gable,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,576.0,4,4,902,808,1710,0,0,2,0,3,3,0,Detchd,1,480.0,2,12,4,WD ,140000,0,1,89
20,FV,8125,3,Lvl,Corner,Somerst,1Fam,1Story,8,5,2009,Hip,VinylSd,VinylSd,BrkFace,288.0,4,3,PConc,4,3,1,1,0.0,1836.0,5,4,1836,0,1836,0,0,2,0,3,4,1,Attchd,3,517.0,2,0,10,New,264500,0,1,1
20,RL,14850,2,Lvl,Inside,NAmes,1Fam,1Story,5,5,1957,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,895.0,197.0,3,3,1092,0,1092,1,0,1,0,2,3,1,Attchd,3,299.0,2,268,5,WD ,141000,0,1,49
120,FV,4274,2,Lvl,Inside,Somerst,TwnhsE,1Story,7,5,2007,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,1106.0,135.0,5,4,1241,0,1241,1,0,1,1,1,4,0,Attchd,3,569.0,2,0,11,New,199900,0,1,1
20,RL,9650,3,Lvl,Inside,NWAmes,1Fam,1Story,6,5,1977,Gable,Plywood,Plywood,BrkFace,360.0,3,3,CBlock,4,3,1,5,686.0,664.0,3,4,1334,0,1334,0,1,2,0,2,3,1,Attchd,2,630.0,2,0,4,WD ,167900,0,1,32
20,RL,14585,2,Lvl,CulDSac,NAmes,1Fam,1Story,6,6,1987,Gable,Wd Sdng,Wd Sdng,BrkFace,85.0,3,3,CBlock,3,3,1,4,594.0,331.0,5,4,1429,0,1429,0,1,1,0,3,4,2,Attchd,1,572.0,2,216,6,WD ,181900,0,1,47
20,FV,9000,3,Lvl,Inside,Somerst,1Fam,1Story,8,5,2008,Gable,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,3,6,1078.0,488.0,5,4,1566,0,1566,1,0,2,0,3,4,0,Attchd,2,750.0,2,144,4,WD ,262500,0,1,2
60,RL,13774,2,Lvl,Inside,NWAmes,1Fam,2Story,7,7,1992,Hip,HdBoard,HdBoard,BrkFace,283.0,3,4,PConc,4,3,1,6,432.0,476.0,5,4,1316,972,2288,0,0,1,2,4,4,2,Attchd,2,520.0,2,321,11,WD ,230000,0,1,32
120,FV,5119,2,Lvl,CulDSac,Somerst,TwnhsE,1Story,9,5,2000,Gable,MetalSd,MetalSd,BrkFace,60.0,4,3,PConc,5,3,3,6,1238.0,460.0,5,4,1709,0,1709,1,0,2,0,2,4,1,Attchd,3,506.0,2,97,1,CWD,328900,0,1,9
20,RL,9254,2,Lvl,Inside,NridgHt,1Fam,1Story,8,5,2005,Gable,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,1,6,119.0,1602.0,5,4,1721,0,1721,1,0,2,0,3,4,0,Attchd,2,554.0,2,168,1,WD ,232698,0,1,2
20,RL,10324,2,Lvl,Corner,CollgCr,1Fam,1Story,8,5,2008,Gable,VinylSd,VinylSd,BrkFace,140.0,4,3,PConc,4,3,3,6,872.0,382.0,5,4,1254,0,1254,1,0,2,0,2,4,0,Attchd,2,810.0,2,168,3,WD ,221800,0,1,1
50,RL,8375,3,Lvl,Corner,Sawyer,1Fam,1.5Fin,5,7,1973,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,336.0,240.0,4,4,864,486,1350,1,0,1,1,2,4,0,2Types,1,627.0,0,0,6,WD ,152400,0,0,67
